FACILITY_ID,FAC_CHANNEL,PSA_FACILITY_ID,ADJ_CHANNEL_MINUS_1_OK,CO_CHANNEL_OK,ADJ_CHANNEL_PLUS_1_OK,END_OF_LINE
32177,6,98662,Y,N,Y,;
32177,7,97728,Y,N,Y,;
32177,7,98754,Y,N,Y,;
32177,7,98261,Y,N,Y,;
32177,2,98627,Y,N,Y,;
32177,4,98329,Y,N,Y,;
32177,7,98148,Y,N,Y,;
32177,9,96997,Y,N,Y,;
32177,11,97977,Y,N,Y,;
32177,9,97000,Y,N,Y,;
32177,4,98518,Y,N,Y,;
32177,9,97477,Y,N,Y,;
32177,12,98441,Y,N,Y,;
32177,11,97149,Y,N,Y,;
32177,11,97138,Y,N,Y,;
32177,7,98459,Y,N,Y,;
32177,8,96864,Y,N,Y,;
32177,10,97065,Y,N,Y,;
32177,5,97258,Y,N,Y,;
32177,7,98555,Y,N,Y,;
32177,9,97004,Y,N,Y,;
32177,5,185220,Y,N,Y,;
32177,12,97217,Y,N,Y,;
32177,21,180783,Y,Y,N,;
32177,23,180783,N,Y,Y,;
32177,45,96874,Y,N,Y,;
32177,36,98388,Y,N,Y,;
32177,47,97816,Y,N,Y,;
32177,34,98283,Y,N,Y,;
32177,40,98546,Y,N,Y,;
32177,46,96904,Y,N,Y,;
32177,28,98064,Y,N,Y,;
32177,36,96968,Y,N,Y,;
32177,35,98320,Y,N,Y,;
32177,29,98094,Y,N,Y,;
32177,17,97559,Y,N,Y,;
32177,23,97849,Y,N,Y,;
32177,29,96818,Y,N,Y,;
32177,34,98284,Y,N,Y,;
32177,16,97511,Y,N,Y,;
32177,22,97796,Y,N,Y,;
32177,33,98248,Y,N,Y,;
32177,21,97753,Y,N,Y,;
32177,32,98205,Y,N,Y,;
32177,38,98454,Y,N,Y,;
32177,40,97156,Y,N,Y,;
32177,2,98367,Y,N,Y,;
32177,6,98663,Y,N,Y,;
32177,4,97979,Y,N,Y,;
32177,5,96917,Y,N,Y,;
32177,3,98435,Y,N,Y,;
32177,4,177944,Y,N,Y,;
32177,11,136570,Y,N,Y,;
32177,12,98413,Y,N,Y,;
32177,2,98369,Y,N,Y,;
32177,7,178642,Y,N,Y,;
32177,9,97223,Y,N,Y,;
32177,9,106130,Y,N,Y,;
32177,4,98520,Y,N,Y,;
32177,38,98390,N,Y,Y,;
32177,51,98527,Y,Y,N,;
32177,36,98390,Y,Y,N,;
32177,51,98690,Y,N,Y,;
32177,22,177938,Y,N,Y,;
32177,38,187227,Y,N,Y,;
32177,17,97564,Y,N,Y,;
32177,37,98390,Y,N,Y,;
32177,18,97617,Y,N,Y,;
32177,24,97891,Y,N,Y,;
32177,41,98618,Y,N,Y,;
32177,47,96942,Y,N,Y,;
32177,28,98065,Y,N,Y,;
32177,42,98685,Y,N,Y,;
32621,21,97753,Y,N,Y,;
32621,34,98283,Y,N,Y,;
32621,7,98754,Y,N,Y,;
32621,3,98435,Y,N,Y,;
32621,11,97149,Y,N,Y,;
32621,4,97979,Y,N,Y,;
32621,5,96917,Y,N,Y,;
32621,4,98329,Y,N,Y,;
32621,7,98148,Y,N,Y,;
32621,9,96997,Y,N,Y,;
32621,11,97977,Y,N,Y,;
32621,6,98662,Y,N,Y,;
32621,4,98542,Y,N,Y,;
32621,2,98627,Y,N,Y,;
32621,4,177944,Y,N,Y,;
32621,2,98365,Y,N,Y,;
32621,7,97728,Y,N,Y,;
32621,7,98261,Y,N,Y,;
32621,51,98690,Y,N,Y,;
32621,22,177938,Y,N,Y,;
32621,29,96818,Y,N,Y,;
32621,45,96874,Y,N,Y,;
32621,35,98320,Y,N,Y,;
32621,29,98094,Y,N,Y,;
32621,6,97728,Y,Y,N,;
32621,8,97728,N,Y,Y,;
32621,5,98662,Y,Y,N,;
32621,7,98662,N,Y,Y,;
32621,36,96968,Y,N,Y,;
32621,37,98390,Y,N,Y,;
32621,41,98618,Y,N,Y,;
32621,47,96942,Y,N,Y,;
32621,40,98546,Y,N,Y,;
32621,46,96904,Y,N,Y,;
32621,28,98064,Y,N,Y,;
32621,40,97156,Y,N,Y,;
32621,17,97559,Y,N,Y,;
32621,23,97849,Y,N,Y,;
32621,6,98754,Y,Y,N,;
32621,8,98754,N,Y,Y,;
32621,33,98283,Y,Y,N,;
32621,35,98283,N,Y,Y,;
32621,39,98546,Y,Y,N,;
32621,41,98546,N,Y,Y,;
32621,39,97156,Y,Y,N,;
32621,41,97156,N,Y,Y,;
32621,47,180774,Y,N,Y,;
32621,25,162527,Y,N,Y,;
32621,51,164462,Y,N,Y,;
32621,44,164461,Y,N,Y,;
32621,43,164460,Y,N,Y,;
32621,50,164467,Y,N,Y,;
32621,48,164466,Y,N,Y,;
32621,51,166096,Y,N,Y,;
32621,50,166095,Y,N,Y,;
32621,49,180814,Y,N,Y,;
32621,24,180818,Y,N,Y,;
32621,25,163380,Y,N,Y,;
32621,36,162554,Y,N,Y,;
32621,33,162553,Y,N,Y,;
32621,43,164448,Y,N,Y,;
32621,30,162555,Y,N,Y,;
32621,13,180775,Y,N,Y,;
32621,32,180779,Y,N,Y,;
32621,45,180781,Y,N,Y,;
32621,32,180777,Y,N,Y,;
32621,36,164452,Y,N,Y,;
32621,42,164453,Y,N,Y,;
32621,24,162518,Y,N,Y,;
32621,43,164458,Y,N,Y,;
32621,26,180778,Y,N,Y,;
32621,41,164456,Y,N,Y,;
32621,31,162524,Y,N,Y,;
32621,42,164465,Y,N,Y,;
32621,50,164540,Y,N,Y,;
32621,35,180776,Y,N,Y,;
32621,41,164451,Y,N,Y,;
32621,38,180780,Y,N,Y,;
32621,39,179075,Y,N,Y,;
32621,34,180800,Y,N,Y,;
32621,51,164541,Y,N,Y,;
32621,35,180801,Y,N,Y,;
32621,11,97138,Y,N,Y,;
32621,4,98518,Y,N,Y,;
32621,9,97477,Y,N,Y,;
32621,12,98441,Y,N,Y,;
32621,2,98369,Y,N,Y,;
32621,5,185220,Y,N,Y,;
32621,5,97258,Y,N,Y,;
32621,38,180802,Y,N,Y,;
32621,36,185492,Y,N,Y,;
32621,12,180775,Y,Y,N,;
32621,32,162553,Y,Y,N,;
32621,34,162553,N,Y,Y,;
32621,42,164448,Y,Y,N,;
32621,44,164448,N,Y,Y,;
32621,14,180775,N,Y,Y,;
32621,35,162554,Y,Y,N,;
32621,37,162554,N,Y,Y,;
32621,24,162527,Y,Y,N,;
32621,26,162527,N,Y,Y,;
32621,46,180774,Y,Y,N,;
32621,48,180774,N,Y,Y,;
32621,40,164451,Y,Y,N,;
32621,42,164451,N,Y,Y,;
32621,34,180776,Y,Y,N,;
32621,36,180776,N,Y,Y,;
32621,22,180783,Y,N,Y,;
32621,25,97515,Y,N,Y,;
32621,33,98248,Y,N,Y,;
33078,51,164541,Y,N,Y,;
33078,29,96818,Y,N,Y,;
33078,36,96968,Y,N,Y,;
33078,32,98205,Y,N,Y,;
33078,38,98454,Y,N,Y,;
33078,7,98754,Y,N,Y,;
33078,7,98261,Y,N,Y,;
33078,4,98329,Y,N,Y,;
33078,7,98148,Y,N,Y,;
33078,9,96997,Y,N,Y,;
33078,11,97977,Y,N,Y,;
33078,51,98690,Y,N,Y,;
33078,22,177938,Y,N,Y,;
33078,11,136570,Y,N,Y,;
33078,12,98413,Y,N,Y,;
33078,4,98518,Y,N,Y,;
33078,9,97477,Y,N,Y,;
33078,12,98441,Y,N,Y,;
33078,4,97979,Y,N,Y,;
33078,5,96917,Y,N,Y,;
33078,9,106130,Y,N,Y,;
33078,51,166096,Y,N,Y,;
33078,50,166095,Y,N,Y,;
33078,49,180814,Y,N,Y,;
33078,24,180818,Y,N,Y,;
33078,43,164460,Y,N,Y,;
33078,21,162668,Y,N,Y,;
33078,22,180783,Y,N,Y,;
33078,38,180802,Y,N,Y,;
33078,36,185492,Y,N,Y,;
33078,50,164540,Y,N,Y,;
33078,32,180777,Y,N,Y,;
33078,36,164452,Y,N,Y,;
33078,42,164453,Y,N,Y,;
33078,41,186877,Y,N,Y,;
33078,32,180779,Y,N,Y,;
33078,45,180781,Y,N,Y,;
33078,51,164462,Y,N,Y,;
33078,44,164461,Y,N,Y,;
33078,42,164465,Y,N,Y,;
33078,21,180784,Y,N,Y,;
33078,35,180801,Y,N,Y,;
33078,24,162518,Y,N,Y,;
33078,49,164455,Y,N,Y,;
33078,48,164454,Y,N,Y,;
33078,33,170280,Y,N,Y,;
33078,36,179313,Y,N,Y,;
33078,28,180815,Y,N,Y,;
33078,48,166106,Y,N,Y,;
33078,23,164473,Y,N,Y,;
33078,25,180816,Y,N,Y,;
33078,43,164476,Y,N,Y,;
33078,44,180787,Y,N,Y,;
33078,31,164474,Y,N,Y,;
33078,45,185432,Y,N,Y,;
33078,38,180780,Y,N,Y,;
33078,39,179075,Y,N,Y,;
33078,35,180776,Y,N,Y,;
33078,25,163380,Y,N,Y,;
33078,40,163376,Y,N,Y,;
33078,27,163375,Y,N,Y,;
33078,21,181251,Y,N,Y,;
33078,46,163379,Y,N,Y,;
33078,8,96864,Y,N,Y,;
33078,10,97065,Y,N,Y,;
33078,2,98367,Y,N,Y,;
33078,4,98542,Y,N,Y,;
33078,4,177944,Y,N,Y,;
33078,5,97258,Y,N,Y,;
33078,7,97728,Y,N,Y,;
33078,11,97138,Y,N,Y,;
33078,4,98520,Y,N,Y,;
33078,2,98369,Y,N,Y,;
33078,29,98094,Y,N,Y,;
33078,18,97617,Y,N,Y,;
33078,24,97891,Y,N,Y,;
33078,17,97559,Y,N,Y,;
33078,23,97849,Y,N,Y,;
33078,41,98618,Y,N,Y,;
33078,47,96942,Y,N,Y,;
33078,37,98390,Y,N,Y,;
33078,34,98284,Y,N,Y,;
33078,16,97511,Y,N,Y,;
33078,22,97796,Y,N,Y,;
33078,42,98685,Y,N,Y,;
33078,47,97816,Y,N,Y,;
33078,17,97564,Y,N,Y,;
33078,34,98283,Y,N,Y,;
33078,40,98546,Y,N,Y,;
33078,40,97156,Y,N,Y,;
33078,38,187227,Y,N,Y,;
33078,33,98248,Y,N,Y,;
33078,21,97753,Y,N,Y,;
33078,45,96874,Y,N,Y,;
33078,36,98388,Y,N,Y,;
33078,28,98065,Y,N,Y,;
33078,51,98527,Y,Y,N,;
33078,36,98390,Y,Y,N,;
33078,38,98390,N,Y,Y,;
33078,46,96904,Y,N,Y,;
33078,28,98064,Y,N,Y,;
33078,35,98320,Y,N,Y,;
33078,25,185431,Y,N,Y,;
33078,7,98459,Y,N,Y,;
33078,6,98663,Y,N,Y,;
33078,3,98435,Y,N,Y,;
33078,7,178642,Y,N,Y,;
33078,9,97223,Y,N,Y,;
33078,12,97217,Y,N,Y,;
33078,6,98662,Y,N,Y,;
33078,11,97149,Y,N,Y,;
33078,5,185220,Y,N,Y,;
33078,2,98627,Y,N,Y,;
33078,7,98555,Y,N,Y,;
33078,9,97004,Y,N,Y,;
33078,9,97000,Y,N,Y,;
33078,21,180783,Y,Y,N,;
33078,23,180783,N,Y,Y,;
33078,41,164451,Y,N,Y,;
33078,43,164458,Y,N,Y,;
33078,26,180778,Y,N,Y,;
33078,41,164456,Y,N,Y,;
33078,31,162524,Y,N,Y,;
33078,30,162555,Y,N,Y,;
33078,50,164467,Y,N,Y,;
33078,48,164466,Y,N,Y,;
33078,34,180800,Y,N,Y,;
33079,2,189811,Y,N,Y,;
33079,2,98369,Y,N,Y,;
33079,12,98413,Y,N,Y,;
33079,37,98390,Y,N,Y,;
33079,42,98685,Y,N,Y,;
33079,26,98559,Y,N,Y,;
33079,17,97564,Y,N,Y,;
33079,18,97617,Y,N,Y,;
33079,24,97891,Y,N,Y,;
33079,36,98388,Y,N,Y,;
33079,45,96874,Y,N,Y,;
33079,14,97394,Y,N,Y,;
33079,19,165462,Y,N,Y,;
33079,18,165461,Y,N,Y,;
33079,36,164548,Y,N,Y,;
33079,30,164528,Y,N,Y,;
33079,51,165466,Y,N,Y,;
33079,33,165465,Y,N,Y,;
33079,51,187512,Y,N,Y,;
33079,7,178642,Y,N,Y,;
33079,9,97223,Y,N,Y,;
33079,12,97257,Y,N,Y,;
33079,7,97867,Y,N,Y,;
33079,9,97000,Y,N,Y,;
33079,11,97138,Y,N,Y,;
33079,2,98208,Y,N,Y,;
33079,11,98015,Y,N,Y,;
33079,21,97753,Y,N,Y,;
33079,33,98248,Y,N,Y,;
33079,9,106130,Y,N,Y,;
33079,41,179079,Y,N,Y,;
33079,33,170280,Y,N,Y,;
33079,36,179313,Y,N,Y,;
33079,28,180815,Y,N,Y,;
33079,51,178635,Y,N,Y,;
33079,51,164531,Y,N,Y,;
33079,26,180803,Y,N,Y,;
33079,38,180802,Y,N,Y,;
33079,36,185492,Y,N,Y,;
33079,50,164540,Y,N,Y,;
33079,12,180799,Y,N,Y,;
33079,25,163380,Y,N,Y,;
33079,46,186871,Y,N,Y,;
33079,34,180800,Y,N,Y,;
33079,51,164541,Y,N,Y,;
33079,35,180801,Y,N,Y,;
33079,33,164529,Y,N,Y,;
33079,51,166096,Y,N,Y,;
33079,50,166095,Y,N,Y,;
33079,49,180814,Y,N,Y,;
33079,24,180818,Y,N,Y,;
33079,16,165460,Y,N,Y,;
33639,29,183695,Y,N,Y,;
33639,28,165815,Y,N,Y,;
33639,32,187086,Y,N,Y,;
33639,23,97644,Y,N,Y,;
33639,22,187094,Y,N,Y,;
33639,43,162523,Y,N,Y,;
33639,34,179038,Y,N,Y,;
33639,38,168956,Y,N,Y,;
33639,46,180805,Y,N,Y,;
33639,29,164334,Y,N,Y,;
33639,46,164324,Y,N,Y,;
33639,22,164503,Y,N,Y,;
33639,25,165463,Y,N,Y,;
33639,28,165464,Y,N,Y,;
33639,41,162046,Y,N,Y,;
33639,47,164337,Y,N,Y,;
33639,32,138250,Y,N,Y,;
33639,23,164332,Y,N,Y,;
33639,28,164333,Y,N,Y,;
33639,48,186880,Y,N,Y,;
33639,24,179037,Y,N,Y,;
33639,46,180806,Y,N,Y,;
33639,28,163374,Y,N,Y,;
33639,24,164319,Y,N,Y,;
33639,22,168955,Y,N,Y,;
33639,44,179039,Y,N,Y,;
33639,46,159098,Y,N,Y,;
33639,44,180804,Y,N,Y,;
33639,34,162516,Y,N,Y,;
33639,35,179036,Y,N,Y,;
33639,25,164323,Y,N,Y,;
33639,47,162047,Y,N,Y,;
33639,44,180807,Y,N,Y,;
33639,45,180808,Y,N,Y,;
33639,35,164320,Y,N,Y,;
33639,16,164318,Y,N,Y,;
33639,20,178628,Y,N,Y,;
33639,31,162522,Y,N,Y,;
33639,21,164503,Y,Y,N,;
33639,23,164503,N,Y,Y,;
33639,45,164324,Y,Y,N,;
33639,47,164324,N,Y,Y,;
33639,24,165463,Y,Y,N,;
33639,26,165463,N,Y,Y,;
33639,27,165464,Y,Y,N,;
33639,29,165464,N,Y,Y,;
33639,33,162516,Y,Y,N,;
33639,35,162516,N,Y,Y,;
33639,34,179036,Y,Y,N,;
33639,36,179036,N,Y,Y,;
33639,24,164323,Y,Y,N,;
33639,26,164323,N,Y,Y,;
33639,46,162047,Y,Y,N,;
33639,48,162047,N,Y,Y,;
33639,43,180807,Y,Y,N,;
33639,45,180807,N,Y,Y,;
33639,44,180808,Y,Y,N,;
33639,46,180808,N,Y,Y,;
33639,3,98433,Y,N,Y,;
33639,12,97215,Y,N,Y,;
33639,3,97933,Y,N,Y,;
33639,6,97275,Y,N,Y,;
33639,5,98588,Y,N,Y,;
33639,6,98630,Y,N,Y,;
33639,2,97037,Y,N,Y,;
33639,2,98362,Y,N,Y,;
33639,12,97214,Y,N,Y,;
33639,2,97684,Y,N,Y,;
33639,2,188870,Y,N,Y,;
33639,13,98141,Y,N,Y,;
33639,4,98004,Y,N,Y,;
33639,6,98110,Y,N,Y,;
33639,2,96912,Y,N,Y,;
33639,8,98308,Y,N,Y,;
33639,12,97641,Y,N,Y,;
33639,4,98521,Y,N,Y,;
33639,27,98013,Y,N,Y,;
33639,49,170449,Y,N,Y,;
33639,49,189419,Y,N,Y,;
33639,25,97928,Y,N,Y,;
33639,47,97011,Y,N,Y,;
33639,31,98171,Y,N,Y,;
33639,33,98247,Y,N,Y,;
33639,21,97748,Y,N,Y,;
33639,45,96872,Y,N,Y,;
33639,49,97946,Y,N,Y,;
33639,49,178673,Y,N,Y,;
33639,17,97556,Y,N,Y,;
33639,23,97846,Y,N,Y,;
33639,29,98093,Y,N,Y,;
33639,33,178637,Y,N,Y,;
33639,30,98136,Y,N,Y,;
33639,50,97146,Y,N,Y,;
33639,44,98778,Y,N,Y,;
33639,32,98203,Y,N,Y,;
33639,48,98144,Y,N,Y,;
33639,38,98453,Y,N,Y,;
33639,14,97390,Y,N,Y,;
33639,20,179908,Y,N,Y,;
33639,19,177940,Y,N,Y,;
33639,37,98389,Y,N,Y,;
33639,41,187972,Y,N,Y,;
33639,20,97712,Y,N,Y,;
33639,21,137363,Y,N,Y,;
33639,27,137364,Y,N,Y,;
33639,21,185686,Y,N,Y,;
33639,35,97082,Y,N,Y,;
33639,41,97369,Y,N,Y,;
33639,2,98433,Y,Y,N,;
33639,4,98433,N,Y,Y,;
33639,4,98588,Y,Y,N,;
33639,6,98588,N,Y,Y,;
33639,13,97390,Y,Y,N,;
33639,48,189419,Y,Y,N,;
33639,50,189419,N,Y,Y,;
33639,49,97146,Y,Y,N,;
33639,51,97146,N,Y,Y,;
33639,43,98778,Y,Y,N,;
33639,45,98778,N,Y,Y,;
33639,19,179908,Y,Y,N,;
33639,21,179908,N,Y,Y,;
33639,31,98203,Y,Y,N,;
33639,33,98203,N,Y,Y,;
33639,47,98144,Y,Y,N,;
33639,49,98144,N,Y,Y,;
33639,37,98453,Y,Y,N,;
33639,39,98453,N,Y,Y,;
33639,15,97390,N,Y,Y,;
33639,19,97712,Y,Y,N,;
33639,21,97712,N,Y,Y,;
33716,43,179034,Y,N,Y,;
33716,7,187713,Y,N,Y,;
33716,45,180719,Y,N,Y,;
33716,28,162517,Y,N,Y,;
33716,24,162549,Y,N,Y,;
33716,2,98364,Y,N,Y,;
33716,5,98590,Y,N,Y,;
33716,32,98204,Y,N,Y,;
33716,20,97715,Y,N,Y,;
33716,21,97750,Y,N,Y,;
33716,11,97132,Y,N,Y,;
33716,10,97064,Y,N,Y,;
33716,8,96862,Y,N,Y,;
33716,2,98233,Y,N,Y,;
33716,50,164407,Y,N,Y,;
33716,29,164403,Y,N,Y,;
33716,27,162550,Y,N,Y,;
33716,29,185495,Y,N,Y,;
33716,50,180639,Y,N,Y,;
33716,33,180766,Y,N,Y,;
33716,36,164405,Y,N,Y,;
33716,45,164406,Y,N,Y,;
33716,42,180811,Y,N,Y,;
33716,34,164404,Y,N,Y,;
33716,43,98776,Y,Y,N,;
33716,45,98776,N,Y,Y,;
33716,44,98776,Y,N,Y,;
33716,3,98364,N,Y,Y,;
33716,4,98590,Y,Y,N,;
33716,6,98590,N,Y,Y,;
33716,27,98014,Y,N,Y,;
33716,18,97615,Y,N,Y,;
33716,21,98526,Y,N,Y,;
33716,24,97889,Y,N,Y,;
33716,40,97900,Y,N,Y,;
33716,46,97991,Y,N,Y,;
33716,47,98756,Y,N,Y,;
33716,30,98137,Y,N,Y,;
33716,25,97259,Y,N,Y,;
33716,17,97558,Y,N,Y,;
33716,23,97848,Y,N,Y,;
33716,41,179074,Y,N,Y,;
33742,23,164332,Y,N,Y,;
33742,28,164333,Y,N,Y,;
33742,3,97933,Y,N,Y,;
33742,12,97215,Y,N,Y,;
33742,6,97275,Y,N,Y,;
33742,46,159098,Y,N,Y,;
33742,29,183695,Y,N,Y,;
33742,28,165815,Y,N,Y,;
33742,22,168955,Y,N,Y,;
33742,44,179039,Y,N,Y,;
33742,41,162046,Y,N,Y,;
33742,47,164337,Y,N,Y,;
33742,32,187086,Y,N,Y,;
33742,23,97644,Y,N,Y,;
33742,22,187094,Y,N,Y,;
33742,38,168956,Y,N,Y,;
33742,46,180805,Y,N,Y,;
33742,29,164334,Y,N,Y,;
33742,34,179038,Y,N,Y,;
33742,32,138250,Y,N,Y,;
33742,45,96872,Y,N,Y,;
33742,21,185686,Y,N,Y,;
33742,21,137363,Y,N,Y,;
33742,27,137364,Y,N,Y,;
33742,49,97946,Y,N,Y,;
33742,27,98013,Y,N,Y,;
33742,49,170449,Y,N,Y,;
33742,33,98247,Y,N,Y,;
33742,21,97748,Y,N,Y,;
33742,33,178637,Y,N,Y,;
33764,29,185495,Y,N,Y,;
33764,45,164406,Y,N,Y,;
33764,2,98364,Y,N,Y,;
33764,5,98590,Y,N,Y,;
33764,11,97132,Y,N,Y,;
33764,10,97064,Y,N,Y,;
33764,18,97615,Y,N,Y,;
33764,21,98526,Y,N,Y,;
33764,24,97889,Y,N,Y,;
33764,40,97900,Y,N,Y,;
33764,46,97991,Y,N,Y,;
33764,47,98756,Y,N,Y,;
33764,30,98137,Y,N,Y,;
33764,8,96862,Y,N,Y,;
33764,2,98233,Y,N,Y,;
33764,7,187713,Y,N,Y,;
33764,27,162550,Y,N,Y,;
33764,43,179034,Y,N,Y,;
33764,41,179074,Y,N,Y,;
33764,45,180719,Y,N,Y,;
33764,28,162517,Y,N,Y,;
33764,50,180639,Y,N,Y,;
33764,33,180766,Y,N,Y,;
33764,34,164404,Y,N,Y,;
33764,24,162549,Y,N,Y,;
33764,50,164407,Y,N,Y,;
33764,29,164403,Y,N,Y,;
33764,42,180811,Y,N,Y,;
33764,36,164405,Y,N,Y,;
33764,43,98776,Y,Y,N,;
33764,45,98776,N,Y,Y,;
33764,3,98364,N,Y,Y,;
33764,4,98590,Y,Y,N,;
33764,6,98590,N,Y,Y,;
33764,21,97750,Y,N,Y,;
33764,27,98014,Y,N,Y,;
33764,32,98204,Y,N,Y,;
33764,20,97715,Y,N,Y,;
33764,44,98776,Y,N,Y,;
33764,17,97558,Y,N,Y,;
33764,23,97848,Y,N,Y,;
33764,25,97259,Y,N,Y,;
33765,48,97029,Y,N,Y,;
33765,39,179076,Y,N,Y,;
33765,50,164407,Y,N,Y,;
33765,29,164403,Y,N,Y,;
33765,50,180639,Y,N,Y,;
33765,33,180766,Y,N,Y,;
33765,36,164405,Y,N,Y,;
33765,29,185495,Y,N,Y,;
33765,34,164404,Y,N,Y,;
33765,45,164406,Y,N,Y,;
33765,2,98364,Y,N,Y,;
33765,5,98590,Y,N,Y,;
33765,11,97132,Y,N,Y,;
33765,17,97562,Y,N,Y,;
33765,45,98115,Y,N,Y,;
33765,27,98014,Y,N,Y,;
33765,44,98776,Y,N,Y,;
33765,32,98204,Y,N,Y,;
33765,20,97715,Y,N,Y,;
33765,22,162669,Y,N,Y,;
33765,43,179034,Y,N,Y,;
33765,41,179074,Y,N,Y,;
33765,45,180719,Y,N,Y,;
33818,33,98248,Y,N,Y,;
33818,40,98546,Y,N,Y,;
33818,51,164462,Y,N,Y,;
33818,44,164461,Y,N,Y,;
33818,43,164460,Y,N,Y,;
33818,38,180780,Y,N,Y,;
33818,39,179075,Y,N,Y,;
33818,32,180779,Y,N,Y,;
33818,45,180781,Y,N,Y,;
33818,6,98662,Y,N,Y,;
33818,7,98261,Y,N,Y,;
33818,3,98435,Y,N,Y,;
33818,11,97138,Y,N,Y,;
33818,7,97728,Y,N,Y,;
33818,7,98754,Y,N,Y,;
33818,2,98369,Y,N,Y,;
33818,45,96874,Y,N,Y,;
33818,46,96904,Y,N,Y,;
33818,28,98064,Y,N,Y,;
33818,51,98690,Y,N,Y,;
33818,22,177938,Y,N,Y,;
33818,34,98283,Y,N,Y,;
33818,21,97753,Y,N,Y,;
34457,7,98459,Y,N,Y,;
34457,12,98413,Y,N,Y,;
34457,12,97257,Y,N,Y,;
34457,9,97000,Y,N,Y,;
34457,8,97871,Y,N,Y,;
34457,16,165460,Y,N,Y,;
34457,19,165462,Y,N,Y,;
34457,18,165461,Y,N,Y,;
34457,36,164548,Y,N,Y,;
34457,30,164528,Y,N,Y,;
34457,51,165466,Y,N,Y,;
34457,33,165465,Y,N,Y,;
34457,11,180799,Y,Y,N,;
34457,13,180799,N,Y,Y,;
34457,45,186871,Y,Y,N,;
34457,47,186871,N,Y,Y,;
34457,32,170280,Y,Y,N,;
34457,34,170280,N,Y,Y,;
34457,35,179313,Y,Y,N,;
34457,37,179313,N,Y,Y,;
34457,27,180815,Y,Y,N,;
34457,29,180815,N,Y,Y,;
34457,32,164529,Y,Y,N,;
34457,34,164529,N,Y,Y,;
34457,50,187512,Y,Y,N,;
34457,50,165466,Y,Y,N,;
34457,32,165465,Y,Y,N,;
34457,34,165465,N,Y,Y,;
34457,38,180802,Y,N,Y,;
34457,36,185492,Y,N,Y,;
34457,51,178635,Y,N,Y,;
34457,33,164529,Y,N,Y,;
34457,34,180800,Y,N,Y,;
34457,51,164541,Y,N,Y,;
34457,35,180801,Y,N,Y,;
34457,51,166096,Y,N,Y,;
34457,50,166095,Y,N,Y,;
34457,49,180814,Y,N,Y,;
34457,24,180818,Y,N,Y,;
34457,51,187512,Y,N,Y,;
34457,51,164531,Y,N,Y,;
34457,26,180803,Y,N,Y,;
34457,21,164550,Y,N,Y,;
34457,33,170280,Y,N,Y,;
34457,36,179313,Y,N,Y,;
34457,28,180815,Y,N,Y,;
34457,46,162564,Y,N,Y,;
34457,39,162521,Y,N,Y,;
34457,41,179079,Y,N,Y,;
34457,43,186873,Y,N,Y,;
34457,12,180799,Y,N,Y,;
34457,25,163380,Y,N,Y,;
34457,50,164540,Y,N,Y,;
34457,21,180784,Y,N,Y,;
34457,46,186871,Y,N,Y,;
34457,41,98685,Y,Y,N,;
34457,43,98685,N,Y,Y,;
34457,35,98388,Y,Y,N,;
34457,37,98388,N,Y,Y,;
34457,51,97184,Y,N,Y,;
34457,45,96873,Y,N,Y,;
34457,6,97867,Y,Y,N,;
34457,8,97867,N,Y,Y,;
34457,11,97257,Y,Y,N,;
34457,13,97257,N,Y,Y,;
34457,13,97394,Y,Y,N,;
34457,11,98413,Y,Y,N,;
34457,13,98413,N,Y,Y,;
34457,8,97000,Y,Y,N,;
34457,10,97000,N,Y,Y,;
34457,3,189811,N,Y,Y,;
34457,8,106130,Y,Y,N,;
34457,10,106130,N,Y,Y,;
34457,3,98208,N,Y,Y,;
34457,10,98015,Y,Y,N,;
34457,12,98015,N,Y,Y,;
34457,6,178642,Y,Y,N,;
34457,8,178642,N,Y,Y,;
34457,8,97223,Y,Y,N,;
34457,10,97223,N,Y,Y,;
34457,25,98559,Y,Y,N,;
34457,27,98559,N,Y,Y,;
34457,15,97394,N,Y,Y,;
34457,16,97564,Y,Y,N,;
34457,18,97564,N,Y,Y,;
34457,32,98205,Y,N,Y,;
34457,38,98454,Y,N,Y,;
34457,19,97668,Y,N,Y,;
34457,25,97929,Y,N,Y,;
34457,45,96874,Y,N,Y,;
34457,36,98388,Y,N,Y,;
34457,33,98248,Y,N,Y,;
34457,21,97753,Y,N,Y,;
34457,18,97617,Y,N,Y,;
34457,24,97891,Y,N,Y,;
34457,21,97751,Y,N,Y,;
34457,15,97456,Y,N,Y,;
34457,38,187227,Y,N,Y,;
34457,42,98685,Y,N,Y,;
34457,17,97564,Y,N,Y,;
34457,14,97394,Y,N,Y,;
34457,37,98390,Y,N,Y,;
34457,2,98369,Y,N,Y,;
34457,11,136570,Y,N,Y,;
34457,9,106130,Y,N,Y,;
34457,2,189811,Y,N,Y,;
34457,7,98555,Y,N,Y,;
34457,9,97004,Y,N,Y,;
34457,7,97537,Y,N,Y,;
34457,7,98097,Y,N,Y,;
34457,11,96811,Y,N,Y,;
34457,2,98561,Y,N,Y,;
34457,11,97138,Y,N,Y,;
34457,7,178642,Y,N,Y,;
34457,9,97223,Y,N,Y,;
34457,2,98208,Y,N,Y,;
34457,11,98015,Y,N,Y,;
34457,26,98559,Y,N,Y,;
34457,7,97867,Y,N,Y,;
35095,24,164496,Y,N,Y,;
