FACILITY_ID,TOWER_ID,FAC_CALLSIGN,FAC_CHANNEL,FAC_SERVICE,FAC_ZONE,DMA_STATE,DMA_CITY,COUNTRY,SERVICE_POPULATION,LATITUDE,LONGITUDE,NETWORK_AFFIL,STATION_STATUS,STATION_FLAG,,,END_OF_LINE                                                                                                                                                                                               
16539,1217,WNTZ-TV             ,49,DT   ,3,LA                                                ,ALEXANDRIA                                        ,USA                 ,338716,31.6688889,91.6916667,FOX                                                                                                 ,                    ,C                   ,,,;
63046,139,WLEF-TV             ,36,DT   ,2,WI                                                ,WAUSAU-RHINELANDER                                ,USA                 ,195470,45.9452778,90.2727778,PBS                                                                                                 ,NCE                 ,C                   ,,,;
52046,1151,KAQY                ,11,DT   ,2,AR                                                ,MONROE-EL DORADO                                  ,USA                 ,615438,32.1972222,92.0705556,ABC                                                                                                 ,                    ,C                   ,,,;
65919,941,WHKY-TV             ,40,DT   ,2,NC                                                ,CHARLOTTE                                         ,USA                 ,1764744,35.6577778,81.4066667,IND                                                                                                 ,                    ,C                   ,,,;
77480,904,KTUZ-TV             ,29,DT   ,2,OK                                                ,OKLAHOMA CITY                                     ,USA                 ,1444918,35.56,97.4852778,TELEMUNDO                                                                                           ,                    ,C                   ,,,;
9922,182,WCMV                ,17,DT   ,2,MI                                                ,TRAVERSE CITY-CADILLAC                            ,USA                 ,392622,44.7480556,85.0688889,PBS                                                                                                 ,NCE                 ,C                   ,,,;
64877,1339,KORO                ,27,DT   ,3,TX                                                ,CORPUS CHRISTI                                    ,USA                 ,536044,27.70775,97.6330556,UNIVISION                                                                                           ,                    ,C                   ,,,;
2942,1279,WPGX                ,9,DT   ,3,FL                                                ,PANAMA CITY                                       ,USA                 ,422236,30.395,85.5338889,FOX                                                                                                 ,                    ,C                   ,,,;
62136,257,WPBS-DT             ,41,DT   ,1,NY                                                ,WATERTOWN                                         ,USA                 ,248098,43.8627778,75.7275,PBS                                                                                                 ,NCE                 ,C                   ,,,;
28480,541,WYBE                ,35,DT   ,1,PA                                                ,PHILADELPHIA                                      ,USA                 ,8423756,40.0416667,75.2363889,ETV                                                                                                 ,NCE                 ,C                   ,,,;
51493,561,KREN-TV             ,26,DT   ,2,NV                                                ,RENO                                              ,USA                 ,581044,39.3130556,119.883056,CW                                                                                                  ,                    ,C                   ,,,;
363,804,WCAV                ,19,DT   ,1,VA                                                ,CHARLOTTESVILLE                                   ,USA                 ,548733,37.9841667,78.4811111,CBS                                                                                                 ,                    ,C                   ,,,;
49579,99,KAWB                ,28,DT   ,2,MN                                                ,MINNEAPOLIS-ST. PAUL                              ,USA                 ,173729,46.4225,94.4613889,PBS                                                                                                 ,NCE                 ,C                   ,,,;
24749,991,KNAZ-TV             ,22,DT   ,2,AZ                                                ,PHOENIX                                           ,USA                 ,189927,34.9683333,111.507778,NBC                                                                                                 ,                    ,C                   ,,,;
18301,606,WEIU-TV             ,50,DT   ,1,IL                                                ,CHAMPAIGN-SPRINGFIELD-DECATUR                     ,USA                 ,449028,39.5708333,88.3070833,PBS                                                                                                 ,NCE                 ,C                   ,,,;
10019,720,WNVT                ,30,DT   ,1,DC                                                ,WASHINGTON                                        ,USA                 ,4582577,38.6286111,77.4391667,ETV                                                                                                 ,NCE                 ,C                   ,,,;
11699,10431,KXOF-CA             ,27,DC   , ,TX                                                ,LAREDO                                            ,USA                 ,191022,27.52,99.5219444,IND                                                                                                 ,                    ,C                   ,,,;
58605,554,KCVU                ,20,DT   ,2,CA                                                ,CHICO-REDDING                                     ,USA                 ,559265,39.9636111,121.710556,FOX                                                                                                 ,                    ,C                   ,,,;
30601,1113,KHRR                ,40,DT   ,2,AZ                                                ,TUCSON                                            ,USA                 ,932073,32.2486111,111.115833,TELEMUNDO                                                                                           ,                    ,C                   ,,,;
43170,1009,WMAE-TV             ,12,DT   ,2,MS                                                ,COLUMBUS-TUPELO-WEST POINT                        ,USA                 ,534969,34.6666667,88.7513889,PBS                                                                                                 ,NCE                 ,C                   ,,,;
53716,332,WQLN                ,50,DT   ,1,PA                                                ,ERIE                                              ,USA                 ,569365,42.0427778,80.0655556,PBS                                                                                                 ,NCE                 ,C                   ,,,;
999,595,KTAJ-TV             ,21,DT   ,2,MO                                                ,ST. JOSEPH                                        ,USA                 ,2118342,39.0222222,94.5136111,TBN                                                                                                 ,                    ,C                   ,,,;
32177,10431,KETF-CD             ,31,DC   , ,TX                                                ,LAREDO                                            ,USA                 ,193501,27.52,99.5219444,TELEFUTURA                                                                                          ,                    ,C                   ,,,;
23142,652,WWSI                ,49,DT   ,1,PA                                                ,PHILADELPHIA                                      ,USA                 ,6623338,39.7280556,74.8441667,TELEMUNDO                                                                                           ,                    ,C                   ,,,;
58835,1306,KPXB-TV             ,32,DT   ,3,TX                                                ,HOUSTON                                           ,USA                 ,4844908,29.5708333,95.5102778,ION                                                                                                 ,                    ,C                   ,,,;
67884,980,KTBN-TV             ,33,DT   ,2,CA                                                ,LOS ANGELES                                       ,USA                 ,15243305,34.2241667,118.062222,TBN                                                                                                 ,                    ,C                   ,,,;
72359,673,KSNC                ,22,DT   ,2,KS                                                ,WICHITA-HUTCHINSON                                ,USA                 ,173104,38.4316667,98.7716667,NBC                                                                                                 ,                    ,C                   ,,,;
12895,1306,KETH-TV             ,24,DT   ,3,TX                                                ,HOUSTON                                           ,USA                 ,4850692,29.5708333,95.5102778,TBN                                                                                                 ,NCE                 ,C                   ,,,;
19707,331,WFXP                ,22,DT   ,1,PA                                                ,ERIE                                              ,USA                 ,576871,42.0402778,80.0691667,FOX                                                                                                 ,                    ,C                   ,,,;
35525,100,KQDS-TV             ,17,DT   ,2,WI                                                ,DULUTH-SUPERIOR                                   ,USA                 ,294164,46.7936111,92.1175,FOX                                                                                                 ,                    ,C                   ,,,;
59363,203,KNIN-TV             ,10,DT   ,2,ID                                                ,BOISE                                             ,USA                 ,552407,43.755,116.097778,CW                                                                                                  ,                    ,C                   ,,,;
81464,161,KNBN                ,21,DT   ,2,SD                                                ,RAPID CITY                                        ,USA                 ,119942,44.0925,103.248056,NBC                                                                                                 ,                    ,C                   ,,,;
28311,500,WTVP                ,46,DT   ,1,IL                                                ,PEORIA-BLOOMINGTON                                ,USA                 ,655081,40.6288889,89.57,PBS                                                                                                 ,NCE                 ,C                   ,,,;
50044,1201,KPBT-TV             ,38,DT   ,2,TX                                                ,ODESSA-MIDLAND                                    ,USA                 ,266707,31.8971944,102.337222,PBS                                                                                                 ,NCE                 ,C                   ,,,;
9908,239,WCMU-TV             ,26,DT   ,2,MI                                                ,FLINT-SAGINAW-BAY CITY                            ,USA                 ,673060,43.7530556,85.2111111,PBS                                                                                                 ,NCE                 ,C                   ,,,;
50141,515,WOUC-TV             ,35,DT   ,1,OH                                                ,WHEELING-STEUBENVILLE                             ,USA                 ,1158411,40.0922222,81.2886111,PBS                                                                                                 ,NCE                 ,C                   ,,,;
17726,101,WDSE                ,8,DT   ,2,WI                                                ,DULUTH-SUPERIOR                                   ,USA                 ,299472,46.7916667,92.1225,PBS                                                                                                 ,NCE                 ,C                   ,,,;
47973,383,KPNE-TV             ,9,DT   ,2,NE                                                ,NORTH PLATTE                                      ,USA                 ,83933,41.0227778,101.153889,PBS                                                                                                 ,NCE                 ,C                   ,,,;
12144,968,KPMR                ,21,DT   ,2,CA                                                ,SANTA BARBARA-SANTA MARIA-SAN LUIS OBISPO         ,USA                 ,1350480,34.5244444,119.959722,UNIVISION                                                                                           ,                    ,C                   ,,,;
35906,223,KXLT-TV             ,46,DT   ,2,IA                                                ,ROCHESTR-MASON CITY-AUSTIN                        ,USA                 ,327032,43.6427778,92.5263889,FOX                                                                                                 ,                    ,C                   ,,,;
18783,367,WYDN                ,47,DT   ,1,MA                                                ,BOSTON                                            ,USA                 ,6676763,42.3102778,71.2372222,IND                                                                                                 ,NCE                 ,C                   ,,,;
62182,686,KETC                ,39,DT   ,2,MO                                                ,ST. LOUIS                                         ,USA                 ,2730455,38.4821667,90.3979444,ETV                                                                                                 ,NCE                 ,C                   ,,,;
43847,1178,WMGT-TV             ,40,DT   ,2,GA                                                ,MACON                                             ,USA                 ,535575,32.7533333,83.5627778,NBC                                                                                                 ,                    ,C                   ,,,;
73642,1221,WCOV-TV             ,20,DT   ,3,AL                                                ,MONTGOMERY                                        ,USA                 ,780395,31.9744444,86.1622222,FOX                                                                                                 ,                    ,C                   ,,,;
306,1130,KRBC-TV             ,29,DT   ,2,TX                                                ,ABILENE-SWEETWATER                                ,USA                 ,225067,32.2772222,99.5975,NBC                                                                                                 ,                    ,C                   ,,,;
35666,998,KTEN                ,26,DT   ,2,OK                                                ,SHERMAN-ADA                                       ,USA                 ,516889,34.3594444,96.5594444,NBC                                                                                                 ,                    ,C                   ,,,;
48305,113,WAGM-TV             ,8,DT   ,2,ME                                                ,PRESQUE ISLE                                      ,USA                 ,64085,46.5511111,67.8094444,CBS/FOX                                                                                             ,                    ,C                   ,,,;
12472,1174,WXTX                ,49,DT   ,2,GA                                                ,COLUMBUS                                          ,USA                 ,651615,32.4608333,84.8786111,FOX                                                                                                 ,                    ,C                   ,,,;
18780,227,WHLA-TV             ,30,DT   ,2,WI                                                ,LA CROSSE-EAU CLAIRE                              ,USA                 ,421949,43.8047222,91.3683333,PBS                                                                                                 ,NCE                 ,C                   ,,,;
7675,997,KJTL                ,15,DT   ,2,OK                                                ,WICHITA FALLS & LAWTON                            ,USA                 ,365859,34.2013889,98.7291667,FOX                                                                                                 ,                    ,C                   ,,,;
2768,1069,KETG                ,13,DT   ,2,AR                                                ,LITTLE ROCK-PINE BLUFF                            ,USA                 ,319644,33.9072222,93.1127778,PBS                                                                                                 ,NCE                 ,C                   ,,,;
23937,1097,WCES-TV             ,6,DT   ,2,GA                                                ,AUGUSTA                                           ,USA                 ,1007131,33.2591667,82.2858333,PBS                                                                                                 ,NCE                 ,C                   ,,,;
7692,370,WBPX-TV             ,32,DT   ,1,MA                                                ,BOSTON                                            ,USA                 ,7209667,42.3027778,71.2186111,ION                                                                                                 ,                    ,C                   ,,,;
22644,727,KKPX-TV             ,41,DT   ,2,CA                                                ,SAN FRANCISCO-OAKLAND-SAN JOSE                    ,USA                 ,6199906,37.6875,122.433611,ION                                                                                                 ,                    ,C                   ,,,;
34440,654,KFTY                ,32,DT   ,2,CA                                                ,SAN FRANCISCO-OAKLAND-SAN JOSE                    ,USA                 ,1326264,38.6694444,122.631111,IND                                                                                                 ,                    ,C                   ,,,;
68058,1091,WHSG-TV             ,44,DT   ,2,GA                                                ,ATLANTA                                           ,USA                 ,4701329,33.8072222,84.3394444,TBN                                                                                                 ,                    ,C                   ,,,;
49273,384,KNOP-TV             ,2,DT   ,2,NE                                                ,NORTH PLATTE                                      ,USA                 ,87624,41.2036111,100.732778,NBC                                                                                                 ,                    ,C                   ,,,;
36117,414,WHME-TV             ,46,DT   ,1,IN                                                ,SOUTH BEND-ELKHART                                ,USA                 ,1647431,41.5952778,86.1605556,IND                                                                                                 ,                    ,C                   ,,,;
33639,1046,KSWT                ,13,DT   ,2,CA                                                ,YUMA-EL CENTRO                                    ,USA                 ,326039,33.0547222,114.826111,CBS                                                                                                 ,                    ,C                   ,,,;
36170,1048,KVYE                ,22,DT   ,2,CA                                                ,YUMA-EL CENTRO                                    ,USA                 ,325502,33.0505556,114.827222,UNIVISION                                                                                           ,                    ,C                   ,,,;
35321,823,KOBF                ,12,DT   ,2,NM                                                ,ALBUQUERQUE-SANTA FE                              ,USA                 ,144701,36.6952778,108.220556,NBC                                                                                                 ,                    ,C                   ,,,;
34527,1381,KIKU                ,19,DT   ,2,HI                                                ,HONOLULU                                          ,USA                 ,831621,21.3976111,158.10025,IND                                                                                                 ,                    ,C                   ,,,;
65395,1385,KBFD-DT             ,33,DT   ,2,HI                                                ,HONOLULU                                          ,USA                 ,751199,21.3136111,157.861944,NBC                                                                                                 ,                    ,C                   ,,,;
25236,1073,WXVT                ,15,DT   ,2,MS                                                ,GREENWOOD-GREENVILLE                              ,USA                 ,322501,33.6572222,90.705,CBS                                                                                                 ,                    ,C                   ,,,;
34412,56,KFBB-TV             ,8,DT   ,2,MT                                                ,GREAT FALLS                                       ,USA                 ,91668,47.5355556,111.283889,ABC                                                                                                 ,                    ,C                   ,,,;
5471,402,KQIN                ,34,DT   ,2,IL                                                ,DAVENPORT-R.ISLAND-MOLINE                         ,USA                 ,634295,41.3122222,90.3794444,PBS                                                                                                 ,NCE                 ,C                   ,,,;
72335,722,WDPB                ,44,DT   ,1,MD                                                ,SALISBURY                                         ,USA                 ,500369,38.6541667,75.6116667,PBS                                                                                                 ,NCE                 ,C                   ,,,;
9630,109,WJMN-TV             ,48,DT   ,2,MI                                                ,MARQUETTE                                         ,USA                 ,158622,46.1347222,86.9486111,CBS                                                                                                 ,                    ,C                   ,,,;
52593,569,KJCT                ,7,DT   ,2,CO                                                ,GRAND JUNCTION-MONTROSE                           ,USA                 ,169637,39.0486111,108.251667,ABC                                                                                                 ,                    ,C                   ,,,;
76324,871,WSKY-TV             ,9,DT   ,2,VA                                                ,NORFOLK-PORTSMOUTH-NEWPORT NEWS                   ,USA                 ,1808437,36.5206944,76.3045,IND                                                                                                 ,                    ,C                   ,,,;
16517,959,WUVC-DT             ,38,DT   ,2,NC                                                ,RALEIGH-DURHAM-FAYETTEVILLE                       ,USA                 ,3250879,35.5119444,78.9783333,UNIVISION                                                                                           ,                    ,C                   ,,,;
70536,600,WSEC                ,15,DT   ,1,IL                                                ,CHAMPAIGN-SPRINGFIELD-DECATUR                     ,USA                 ,507917,39.6025,90.0463889,PBS                                                                                                 ,NCE                 ,C                   ,,,;
60931,1024,WNEH                ,18,DT   ,2,NC                                                ,GREENVLL-SPART-ASHEVLL-AND                        ,USA                 ,1101947,34.3719444,82.1680556,PBS                                                                                                 ,NCE                 ,C                   ,,,;
67013,10304,K21DO               ,21,CA   , ,CA                                                ,PALM SPRINGS                                      ,USA                 ,309433,33.87,116.428889,IND                                                                                                 ,                    ,C                   ,,,;
35095,1192,KWBA-TV             ,44,DT   ,2,AZ                                                ,TUCSON                                            ,USA                 ,893981,31.7588889,110.800833,CW                                                                                                  ,                    ,C                   ,,,;
43169,1159,WMAW-TV             ,44,DT   ,3,MS                                                ,MERIDIAN                                          ,USA                 ,662181,32.1383333,89.0933333,PBS                                                                                                 ,NCE                 ,C                   ,,,;
37732,1077,WLOV-TV             ,16,DT   ,2,MS                                                ,COLUMBUS-TUPELO-WEST POINT                        ,USA                 ,599664,33.7943333,89.0877222,FOX                                                                                                 ,                    ,C                   ,,,;
21162,484,KWNB-TV             ,6,DT   ,2,NE                                                ,NORTH PLATTE                                      ,USA                 ,91376,40.6255556,101.029167,ABC                                                                                                 ,                    ,C                   ,,,;
3032,10392,WVUP-CD             ,45,DC   , ,GA                                                ,TALLAHASSEE-THOMASVILLE                           ,USA                 ,375503,30.5741667,84.2025,IND                                                                                                 ,                    ,C                   ,,,;
39662,112,WMEM-TV             ,10,DT   ,2,ME                                                ,PRESQUE ISLE                                      ,USA                 ,68756,46.5516667,67.8105556,PBS                                                                                                 ,NCE                 ,C                   ,,,;
10264,10248,KTUD-CA             ,25,CA   , ,NV                                                ,LAS VEGAS                                         ,USA                 ,1327317,35.9455556,115.0425,IND                                                                                                 ,                    ,C                   ,,,;
1236,896,KACV-TV             ,9,DT   ,2,TX                                                ,AMARILLO                                          ,USA                 ,346389,35.3425,101.8225,PBS                                                                                                 ,NCE                 ,C                   ,,,;
14302,10208,K43FO               ,43,DC   , ,NV                                                ,LAS VEGAS                                         ,USA                 ,1329153,36.01,115.005556,IND                                                                                                 ,                    ,C                   ,,,;
66807,10209,KHDF-CD             ,19,CA   , ,NV                                                ,LAS VEGAS                                         ,USA                 ,1330095,36.0083333,115.005556,AZTECA AMERICA                                                                                      ,                    ,C                   ,,,;
33745,472,KNVN                ,24,DT   ,2,CA                                                ,CHICO-REDDING                                     ,USA                 ,418582,40.2586111,122.09,NBC                                                                                                 ,                    ,C                   ,,,;
37179,1173,WLTZ                ,35,DT   ,2,GA                                                ,COLUMBUS                                          ,USA                 ,643773,32.4577778,84.8855556,NBC                                                                                                 ,                    ,C                   ,,,;
33819,10247,KNBX-CA             ,14,DC   , ,NV                                                ,LAS VEGAS                                         ,USA                 ,1335884,35.9461111,115.042778,IND                                                                                                 ,                    ,C                   ,,,;
10498,10208,KEEN-CD             ,17,DC   , ,NV                                                ,LAS VEGAS                                         ,USA                 ,1339208,36.01,115.005556,TLN                                                                                                 ,                    ,C                   ,,,;
51984,541,WPPX-TV             ,31,DT   ,1,PA                                                ,PHILADELPHIA                                      ,USA                 ,7930007,40.0416667,75.2363889,ION                                                                                                 ,                    ,C                   ,,,;
60551,365,WUTF-DT             ,27,DT   ,1,MA                                                ,BOSTON                                            ,USA                 ,7107784,42.3838889,71.4936111,TELEFUTURA                                                                                          ,                    ,C                   ,,,;
43952,544,WMBC-TV             ,18,DT   ,1,NY                                                ,NEW YORK                                          ,USA                 ,19082060,40.8647222,74.2008333,IND                                                                                                 ,                    ,C                   ,,,;
48003,489,KHAS-TV             ,5,DT   ,2,NE                                                ,LINCOLN-HASTINGS-KEARNEY                          ,USA                 ,276544,40.6516667,98.3844444,NBC                                                                                                 ,                    ,C                   ,,,;
58262,1181,WGXA                ,16,DT   ,2,GA                                                ,MACON                                             ,USA                 ,674529,32.7494444,83.5597222,FOX                                                                                                 ,                    ,C                   ,,,;
69271,263,WEKW-TV             ,49,DT   ,1,MA                                                ,BOSTON                                            ,USA                 ,490555,43.0333333,72.3677778,PBS                                                                                                 ,NCE                 ,C                   ,,,;
28280,10447,KTFV-CA             ,48,DC   , ,TX                                                ,HARLINGEN-WESLACO-BROWNSVILLE-MCALLEN             ,USA                 ,748556,26.0883333,98.0622222,IND                                                                                                 ,                    ,C                   ,,,;
3667,196,WVII-TV             ,7,DT   ,1,ME                                                ,BANGOR                                            ,USA                 ,332649,44.7597222,68.5669444,ABC                                                                                                 ,                    ,C                   ,,,;
60571,231,WWAZ-TV             ,44,DT   ,1,WI                                                ,GREEN BAY-APPLETON                                ,USA                 ,1687362,43.4388889,88.5247222,IND                                                                                                 ,                    ,C                   ,,,;
33722,896,KCIT                ,15,DT   ,2,TX                                                ,AMARILLO                                          ,USA                 ,356839,35.3425,101.8225,FOX                                                                                                 ,                    ,C                   ,,,;
11912,583,KAAS-TV             ,17,DT   ,2,KS                                                ,WICHITA-HUTCHINSON                                ,USA                 ,202162,39.1044444,97.3875,FOX                                                                                                 ,                    ,C                   ,,,;
9015,1190,WMMP                ,36,DT   ,2,SC                                                ,CHARLESTON                                        ,USA                 ,947227,32.94,79.6958333,MYNETWORKTV                                                                                         ,                    ,C                   ,,,;
23930,1226,WACS-TV             ,8,DT   ,3,GA                                                ,ALBANY                                            ,USA                 ,575762,31.9375,84.5541667,PBS                                                                                                 ,NCE                 ,C                   ,,,;
51501,10244,KBFX-CA             ,29,DC   , ,CA                                                ,BAKERSFIELD                                       ,USA                 ,575840,35.4530556,118.590278,FOX                                                                                                 ,                    ,C                   ,,,;
41517,989,KFPH-DT             ,13,DT   ,2,AZ                                                ,PHOENIX                                           ,USA                 ,238897,34.9683333,111.509444,TELEFUTURA                                                                                          ,                    ,C                   ,,,;
52953,658,KSPX-TV             ,48,DT   ,2,CA                                                ,SACRAMENTO-STOCKTON-MODESTO                       ,USA                 ,4218546,38.265,121.49,ETV                                                                                                 ,                    ,C                   ,,,;
67602,1331,WOPX-TV             ,48,DT   ,3,FL                                                ,ORLANDO-DAYTONA BEACH-MELBOURNE                   ,USA                 ,2764619,28.5866667,81.0827778,ION                                                                                                 ,                    ,C                   ,,,;
53382,469,KIEM-TV             ,3,DT   ,2,CA                                                ,EUREKA                                            ,USA                 ,151742,40.7305556,123.951944,NBC                                                                                                 ,                    ,C                   ,,,;
74091,716,WPXW-TV             ,34,DT   ,1,DC                                                ,WASHINGTON                                        ,USA                 ,7078759,38.9502778,77.0797222,ION                                                                                                 ,                    ,C                   ,,,;
49621,1,KTVF                ,26,DT   ,2,AK                                                ,FAIRBANKS                                         ,USA                 ,83783,64.8791667,148.053889,NBC                                                                                                 ,                    ,C                   ,,,;
71561,598,WQEC                ,34,DT   ,1,IA                                                ,QUINCY-HANNIBAL-KEOKUK                            ,USA                 ,186721,39.9780556,91.3088889,PBS                                                                                                 ,NCE                 ,C                   ,,,;
51654,10308,K06MB               ,6,CA   , ,CA                                                ,PALM SPRINGS                                      ,USA                 ,332818,33.8019444,116.225278,IND                                                                                                 ,                    ,C                   ,,,;
24508,555,KHSL-TV             ,43,DT   ,2,CA                                                ,CHICO-REDDING                                     ,USA                 ,556619,39.9580556,121.713611,CBS                                                                                                 ,                    ,C                   ,,,;
86204,142,WFXS-DT             ,31,DT   ,2,WI                                                ,WAUSAU-RHINELANDER                                ,USA                 ,24432,45.0561111,89.465,FOX                                                                                                 ,                    ,C                   ,,,;
3978,465,WLWC                ,22,DT   ,1,MA                                                ,PROVIDENCE-NEW BEDFORD                            ,USA                 ,4664542,41.7775,70.9280556,CW                                                                                                  ,                    ,C                   ,,,;
63865,986,KHIZ                ,44,DT   ,3,CA                                                ,LOS ANGELES                                       ,USA                 ,1620559,34.6094444,117.286389,IND                                                                                                 ,                    ,C                   ,,,;
25396,183,WFQX-TV             ,32,DT   ,2,MI                                                ,TRAVERSE CITY-CADILLAC                            ,USA                 ,508578,44.1366667,85.3425,FOX                                                                                                 ,                    ,C                   ,,,;
77451,293,KPTH                ,49,DT   ,2,IA                                                ,SIOUX CITY                                        ,USA                 ,557606,42.5866667,96.2216667,FOX                                                                                                 ,                    ,C                   ,,,;
48668,1220,WHLT                ,22,DT   ,3,MS                                                ,HATTIESBURG-LAUREL                                ,USA                 ,447063,31.4055556,89.2369444,CBS                                                                                                 ,                    ,C                   ,,,;
81451,477,KUTH-DT             ,32,DT   ,2,UT                                                ,SALT LAKE CITY                                    ,USA                 ,1649187,40.2791667,111.933333,UNIVISION                                                                                           ,                    ,C                   ,,,;
61961,60,KVLY-TV             ,44,DT   ,2,ND                                                ,FARGO-VALLEY CITY                                 ,USA                 ,314732,47.3422222,97.2888889,NBC                                                                                                 ,                    ,C                   ,,,;
24436,1306,KLTJ                ,23,DT   ,2,TX                                                ,HOUSTON                                           ,USA                 ,4802688,29.5708333,95.5102778,IND                                                                                                 ,NCE                 ,C                   ,,,;
43176,1074,WMAO-TV             ,25,DT   ,2,MS                                                ,GREENWOOD-GREENVILLE                              ,USA                 ,401085,33.3761111,90.5422222,PBS                                                                                                 ,NCE                 ,C                   ,,,;
49134,61,KXJB-TV             ,38,DT   ,2,ND                                                ,FARGO-VALLEY CITY                                 ,USA                 ,317267,47.2791667,97.3405556,CBS                                                                                                 ,                    ,C                   ,,,;
41212,1006,KASN                ,39,DT   ,2,AR                                                ,LITTLE ROCK-PINE BLUFF                            ,USA                 ,1006881,34.4419444,92.2175,CW                                                                                                  ,                    ,C                   ,,,;
58725,348,WNYS-TV             ,44,DT   ,1,NY                                                ,SYRACUSE                                          ,USA                 ,1588062,42.8805556,76.2,MYNETWORKTV                                                                                         ,                    ,C                   ,,,;
26431,1380,KHET                ,11,DT   ,2,HI                                                ,HONOLULU                                          ,USA                 ,876457,21.4008333,158.102778,PBS                                                                                                 ,NCE                 ,C                   ,,,;
55049,890,KASY-TV             ,45,DT   ,2,NM                                                ,ALBUQUERQUE-SANTA FE                              ,USA                 ,921198,35.2133333,106.45,CW                                                                                                  ,                    ,C                   ,,,;
69753,10307,KVER-CA             ,11,DC   , ,CA                                                ,PALM SPRINGS                                      ,USA                 ,352055,33.8655556,116.432778,UNIVISION                                                                                           ,                    ,C                   ,,,;
34212,777,WKMA-TV             ,42,DT   ,2,IN                                                ,EVANSVILLE                                        ,USA                 ,419371,37.1891667,87.5136111,PBS                                                                                                 ,NCE                 ,C                   ,,,;
71558,221,KSMN                ,15,DT   ,2,SD                                                ,SIOUX FALLS-MITCHELL                              ,USA                 ,412156,43.8977778,95.9472222,PBS                                                                                                 ,NCE                 ,C                   ,,,;
34202,703,WKMR                ,15,DT   ,2,KY                                                ,LEXINGTON                                         ,USA                 ,339221,38.1772222,83.4047222,PBS                                                                                                 ,NCE                 ,C                   ,,,;
70651,1324,WOGX                ,31,DT   ,3,FL                                                ,GAINESVILLE                                       ,USA                 ,910583,29.3588889,82.3286111,FOX                                                                                                 ,                    ,C                   ,,,;
10536,10305,KRET-CA             ,31,DC   , ,CA                                                ,PALM SPRINGS                                      ,USA                 ,357250,33.8661111,116.434722,ION                                                                                                 ,                    ,C                   ,,,;
