FACILITY_ID,FAC_CHANNEL,COUNTRY,TOWER_ID,SERVICE_POPULATION,
180466,38,CA                  ,40177,                  ,
180467,49,CA                  ,40178,                  ,
180468,32,CA                  ,40104,                  ,
180469,40,CA                  ,40104,                  ,
180470,4,CA                  ,40066,                  ,
180472,11,CA                  ,40066,                  ,
180473,13,CA                  ,40066,                  ,
180474,17,CA                  ,40066,                  ,
180475,19,CA                  ,40067,                  ,
180476,21,CA                  ,40067,                  ,
180477,26,CA                  ,40067,                  ,
180478,28,CA                  ,40067,                  ,
180479,34,CA                  ,40067,                  ,
180480,36,CA                  ,40067,                  ,
180481,39,CA                  ,40066,                  ,
180482,42,CA                  ,40066,                  ,
180483,7,CA                  ,40302,                  ,
180484,15,CA                  ,40301,                  ,
180485,16,CA                  ,40302,                  ,
180486,38,CA                  ,40301,                  ,
180487,3,CA                  ,40103,                  ,
180488,9,CA                  ,40102,                  ,
180489,24,CA                  ,40101,                  ,
180490,45,CA                  ,40102,                  ,
180491,51,CA                  ,40103,                  ,
180492,5,CA                  ,40174,                  ,
180493,12,CA                  ,40175,                  ,
180498,28,CA                  ,40176,                  ,
180499,30,CA                  ,40176,                  ,
180500,31,CA                  ,40176,                  ,
180501,35,CA                  ,40175,                  ,
180502,41,CA                  ,40174,                  ,
180503,48,CA                  ,40176,                  ,
180504,3,CA                  ,40311,                  ,
180505,46,CA                  ,40311,                  ,
180506,10,CA                  ,40107,                  ,
180507,23,CA                  ,40107,                  ,
180508,5,CA                  ,40308,                  ,
180509,23,CA                  ,40308,                  ,
180510,6,CA                  ,40307,                  ,
180511,10,CA                  ,40306,                  ,
180512,21,CA                  ,40306,                  ,
180513,34,CA                  ,40307,                  ,
180514,38,CA                  ,40306,                  ,
180515,50,CA                  ,40306,                  ,
180516,3,CA                  ,40109,                  ,
180517,6,CA                  ,40110,                  ,
180518,12,CA                  ,40110,                  ,
180519,25,CA                  ,40110,                  ,
180520,27,CA                  ,40110,                  ,
180521,41,CA                  ,40109,                  ,
180522,5,CA                  ,40114,                  ,
180523,10,CA                  ,40114,                  ,
180524,14,CA                  ,40113,                  ,
180525,23,CA                  ,40114,                  ,
180526,30,CA                  ,40113,                  ,
180527,34,CA                  ,40113,                  ,
180528,38,CA                  ,40113,                  ,
