DMA Rank,DMA1,Facility ID,Call Sign,Channel,Facility Service,Interference2,Interference -Free Population,Volume3,Scaled Volume4,Go Off-Air,Move to Low VHF,Move to High VHF
156,"Bangor, ME",17005,WABI-TV,13,DT,31," 509,232 ",3973,65151,"$35,181,540 ","$20,522,565 ",NA
156,"Bangor, ME",39644,WLBZ,2,DT,34," 364,346 ",3520,57713,"$12,985,425 ",NA,NA
156,"Bangor, ME",39648,WMEB-TV,9,DT,27," 457,551 ",3515,57634,"$31,122,360 ","$18,154,710 ",NA
156,"Bangor, ME",39649,WMED-TV,10,DT,18," 27,973 ",710,11635,Not Needed,Not Needed,Not Needed
156,"Bangor, ME",3667,WVII-TV,7,DT,25," 346,780 ",2944,48281,"$26,071,740 ","$15,208,515 ",NA
157,"Wheeling, WV- Steubenville, OH",74122,WTOV-TV,9,DT,171," 3,589,502 ",24775,406251,"$219,375,540 ","$127,969,065 ",NA
157,"Wheeling, WV- Steubenville, OH",6869,WTRF-TV,7,DT,162," 2,517,419 ",20195,331142,"$178,816,680 ","$104,309,730 ",NA
158,"Biloxi-Gulfport, MS",13995,WLOX,39,DT,124," 1,123,460 ",11803,193539,"$174,185,100 ","$130,638,825 ","$69,674,040 "
158,"Biloxi-Gulfport, MS",43197,WMAH-TV,16,DT,85," 1,061,627 ",9499,155767,"$140,190,300 ","$105,142,725 ","$56,076,120 "
158,"Biloxi-Gulfport, MS",53517,WXXV-TV,48,DT,83," 1,024,269 ",9220,151191,"$136,071,900 ","$102,053,925 ","$54,428,760 "
159,"Binghamton, NY",15569,WBGH-CA,20,CA,46," 92,410 ",2062,33808,"$30,427,200 ","$22,820,400 ","$12,170,880 "
159,"Binghamton, NY",23337,WBNG-TV,7,DT,146," 1,055,579 ",12414,203564,"$109,924,560 ","$64,122,660 ",NA
159,"Binghamton, NY",62210,WICZ-TV,8,DT,134," 764,342 ",10120,165949,"$89,612,460 ","$52,273,935 ",NA
159,"Binghamton, NY",11260,WIVT,34,DT,138," 590,838 ",9030,148065,"$133,258,500 ","$99,943,875 ","$53,303,400 "
159,"Binghamton, NY",78908,WSKA,30,DT,134," 345,972 ",6809,111648,"$100,483,200 ","$75,362,400 ","$40,193,280 "
159,"Binghamton, NY",74034,WSKG-TV,42,DT,132," 618,432 ",9035,148154,"$133,338,600 ","$100,003,950 ","$53,335,440 "
160,"Bluefield-Beckley-Oak Hill, WV",37806,WLFB,40,DT,131," 672,298 ",9385,153885,"$138,496,500 ","$103,872,375 ","$55,398,600 "
160,"Bluefield-Beckley-Oak Hill, WV",66804,WOAY-TV,50,DT,110," 410,521 ",6720,110190,"$99,171,000 ","$74,378,250 ","$39,668,400 "
160,"Bluefield-Beckley-Oak Hill, WV",71680,WSWP-TV,10,DT,88," 632,122 ",7458,122298,"$66,040,920 ","$38,523,870 ",NA
160,"Bluefield-Beckley-Oak Hill, WV",74169,WVNS-TV,8,DT,114," 612,197 ",8354,136986,"$73,972,440 ","$43,150,590 ",NA
160,"Bluefield-Beckley-Oak Hill, WV",74176,WVVA,46,DT,119," 690,702 ",9066,148661,"$133,794,900 ","$100,346,175 ","$53,517,960 "
161,"Sherman, TX - Ada, OK",35666,KTEN,26,DT,84," 552,163 ",6810,111674,"$100,506,600 ","$75,379,950 ","$40,202,640 "
161,"Sherman, TX - Ada, OK",35954,KXII,12,DT,121," 2,263,934 ",16551,271396,"$146,553,840 ","$85,489,740 ",NA
162,"Gainesville, FL",16993,WCJB-TV,16,DT,101," 974,880 ",9923,162710,"$146,439,000 ","$109,829,250 ","$58,575,600 "
162,"Gainesville, FL",7727,WGFL,28,DT,93," 755,876 ",8384,137482,"$123,733,800 ","$92,800,350 ","$49,493,520 "
162,"Gainesville, FL",83965,WNBW-DT,9,DT,75," 601,123 ",6714,110101,"$59,454,540 ","$34,681,815 ",NA
162,"Gainesville, FL",70651,WOGX,31,DT,93," 1,109,124 ",10156,166537,"$149,883,300 ","$112,412,475 ","$59,953,320 "
162,"Gainesville, FL",69440,WUFT,36,DT,114," 1,372,142 ",12507,205084,"$184,575,600 ","$138,431,700 ","$73,830,240 "
162,"Gainesville, FL",7726,WYME-CD,45,DC,42," 292,974 ",3508,57520,"$51,768,000 ","$38,826,000 ","$20,707,200 "
163,"Idaho Falls-Pocatello, ID ",66257,K49ND-D,49,DC,10," 105,876 ",1029,16872,Not Needed,Not Needed,Not Needed
163,"Idaho Falls-Pocatello, ID ",78910,KFXP,31,DT,20," 243,954 ",2209,36220,Not Needed,Not Needed,Not Needed
163,"Idaho Falls-Pocatello, ID ",56028,KIDK,36,DT,17," 302,524 ",2268,37186,Not Needed,Not Needed,Not Needed
163,"Idaho Falls-Pocatello, ID ",66258,KIFI-TV,8,DT,18," 320,718 ",2403,39398,Not Needed,Not Needed,Not Needed
163,"Idaho Falls-Pocatello, ID ",62430,KISU-TV,17,DT,15," 305,367 ",2140,35094,Not Needed,Not Needed,Not Needed
163,"Idaho Falls-Pocatello, ID ",86205,KPIF,15,DT,22," 250,291 ",2347,38478,Not Needed,Not Needed,Not Needed
163,"Idaho Falls-Pocatello, ID ",1270,KPVI-DT,23,DT,24," 264,189 ",2518,41290,Not Needed,Not Needed,Not Needed
164,"Missoula, MT",35453,KAJJ-CD,39,DC,22," 106,107 ",1528,25053,Not Needed,Not Needed,Not Needed
164,"Missoula, MT",18079,KCFW-TV,9,DT,19," 129,201 ",1567,25691,"$13,873,140 ","$8,092,665 ",NA
164,"Missoula, MT",18084,KECI-TV,13,DT,26," 198,426 ",2271,37245,"$20,112,300 ","$11,732,175 ",NA
164,"Missoula, MT",35455,KPAX-TV,7,DT,24," 192,812 ",2151,35274,"$19,047,960 ","$11,111,310 ",NA
164,"Missoula, MT",168332,KSKC-CD,27,DC,21," 26,686 ",749,12275,Not Needed,Not Needed,Not Needed
164,"Missoula, MT",14675,KTMF,23,DT,22," 168,838 ",1927,31603,Not Needed,Not Needed,Not Needed
164,"Missoula, MT",66611,KUFM-TV,11,DT,26," 166,939 ",2083,34162,"$18,447,480 ","$10,761,030 ",NA
164,"Missoula, MT",169027,KUKL-TV,46,DT,11," 109,700 ",1098,18013,Not Needed,Not Needed,Not Needed
165,"Abilene-Sweetwater, TX",77452,KPCB-DT,17,DT,31," 30,839 ",978,16033,Not Needed,Not Needed,Not Needed
165,"Abilene-Sweetwater, TX",306,KRBC-TV,29,DT,46," 227,641 ",3236,53062,Not Needed,Not Needed,Not Needed
165,"Abilene-Sweetwater, TX",59988,KTAB-TV,24,DT,93," 272,064 ",5030,82481,"$74,232,900 ","$55,674,675 ","$29,693,160 "
165,"Abilene-Sweetwater, TX",308,KTXS-TV,20,DT,74," 246,747 ",4273,70068,"$63,061,200 ","$47,295,900 ","$25,224,480 "
165,"Abilene-Sweetwater, TX",62293,KXVA,15,DT,40," 185,136 ",2721,44623,Not Needed,Not Needed,Not Needed
166,"Yuma, AZ-El Centro, CA",40517,KAJB,36,DT,20," 382,460 ",2766,45351,Not Needed,Not Needed,Not Needed
166,"Yuma, AZ-El Centro, CA",51208,KECY-TV,9,DT,21," 393,973 ",2876,47165,"$25,469,100 ","$14,856,975 ",NA
166,"Yuma, AZ-El Centro, CA",33639,KSWT,13,DT,14," 391,565 ",2341,38392,Not Needed,Not Needed,Not Needed
166,"Yuma, AZ-El Centro, CA",36170,KVYE,22,DT,20," 392,498 ",2802,45942,"$41,347,800 ","$31,010,850 ","$16,539,120 "
166,"Yuma, AZ-El Centro, CA",74449,KYMA-DT,11,DT,19," 393,286 ",2734,44824,"$24,204,960 ","$14,119,560 ",NA
167,"Billings, MT",169030,KBGS-TV,16,DT,9," 156,657 ",1187,19470,Not Needed,Not Needed,Not Needed
167,"Billings, MT",47670,KHMT,22,DT,19," 171,006 ",1803,29557,Not Needed,Not Needed,Not Needed
167,"Billings, MT",5243,KSVI,18,DT,17," 174,193 ",1721,28218,Not Needed,Not Needed,Not Needed
167,"Billings, MT",35694,KTVQ,10,DT,13," 173,228 ",1501,24607,Not Needed,Not Needed,Not Needed
167,"Billings, MT",35724,KULR-TV,11,DT,10," 170,160 ",1304,21390,Not Needed,Not Needed,Not Needed
167,"Billings, MT",5237,KYUS-TV,3,DT,9," 12,356 ",333,5468,Not Needed,Not Needed,Not Needed
168,"Hattiesburg-Laurel, MS",21250,WDAM-TV,7,DT,114," 496,984 ",7527,123425,"$66,649,500 ","$38,878,875 ",NA
168,"Hattiesburg-Laurel, MS",48668,WHLT,22,DT,104," 478,699 ",7056,115698,"$104,128,200 ","$78,096,150 ","$41,651,280 "
169,"Clarksburg-Weston, WV",71220,WBOY-TV,12,DT,98," 614,802 ",7762,127280,"$68,731,200 ","$40,093,200 ",NA
169,"Clarksburg-Weston, WV",70592,WDTV,5,DT,143," 848,873 ",11018,180663,"$40,649,175 ",NA,NA
169,"Clarksburg-Weston, WV",71676,WNPB-TV,33,DT,158," 1,436,951 ",15068,247075,"$222,367,500 ","$166,775,625 ","$88,947,000 "
169,"Clarksburg-Weston, WV",10976,WVFX,10,DT,85," 577,392 ",7006,114875,"$62,032,500 ","$36,185,625 ",NA
170,"Quincy, IL-Hannibal, MO-Keokuk, IA",4690,KHQA-TV,7,DT,60," 314,351 ",4343,71213,"$38,455,020 ","$22,432,095 ",NA
170,"Quincy, IL-Hannibal, MO-Keokuk, IA",54275,WGEM-TV,10,DT,63," 326,599 ",4536,74380,"$40,165,200 ","$23,429,700 ",NA
170,"Quincy, IL-Hannibal, MO-Keokuk, IA",70537,WMEC,21,DT,83," 217,064 ",4245,69600,"$62,640,000 ","$46,980,000 ","$25,056,000 "
170,"Quincy, IL-Hannibal, MO-Keokuk, IA",71561,WQEC,34,DT,58," 183,554 ",3263,53503,"$48,152,700 ","$36,114,525 ","$19,261,080 "
170,"Quincy, IL-Hannibal, MO-Keokuk, IA",4593,WTJR,32,DT,66," 334,009 ",4695,76989,"$69,290,100 ","$51,967,575 ","$27,716,040 "
171,"Rapid City, SD",167560,K09YI-D,9,DC,5," 42,706 ",462,7577,Not Needed,Not Needed,Not Needed
171,"Rapid City, SD",61068,KBHE-TV,26,DT,21," 133,082 ",1672,27412,Not Needed,Not Needed,Not Needed
171,"Rapid City, SD",41969,KCLO-TV,16,DT,19," 132,141 ",1585,25982,Not Needed,Not Needed,Not Needed
171,"Rapid City, SD",34347,KEVN-TV,7,DT,24," 151,368 ",1906,31254,"$16,877,160 ","$9,845,010 ",NA
171,"Rapid City, SD",17686,KHSD-TV,10,DT,34," 184,540 ",2505,41074,"$22,179,960 ","$12,938,310 ",NA
171,"Rapid City, SD",34348,KIVV-TV,5,DT,29," 185,200 ",2317,38001,"$8,550,225 ",NA,NA
171,"Rapid City, SD",81464,KNBN,21,DT,20," 136,989 ",1655,27142,Not Needed,Not Needed,Not Needed
171,"Rapid City, SD",17688,KOTA-TV,2,DT,28," 179,733 ",2243,36785,"$8,276,625 ",NA,NA
171,"Rapid City, SD",17680,KSGW-TV,13,DT,15," 57,629 ",930,15246,Not Needed,Not Needed,Not Needed
171,"Rapid City, SD",61062,KZSD-TV,8,DT,28," 36,117 ",1006,16490,"$8,904,600 ","$5,194,350 ",NA
172,"Utica, NY",43424,WFXV,27,DT,124," 550,601 ",8263,135490,"$121,941,000 ","$91,455,750 ","$48,776,400 "
172,"Utica, NY",60654,WKTV,29,DT,216," 1,304,393 ",16785,275239,"$247,715,100 ","$185,786,325 ","$99,086,040 "
172,"Utica, NY",57837,WUTR,30,DT,94," 444,787 ",6466,106028,"$95,425,200 ","$71,568,900 ","$38,170,080 "
172,"Utica, NY",34342,WWDG-CD,28,DC,75," 273,828 ",4532,74310,"$66,879,000 ","$50,159,250 ","$26,751,600 "
173,"Dothan, AL",32851,WDFX-TV,33,DT,74," 270,828 ",4477,73408,"$66,067,200 ","$49,550,400 ","$26,426,880 "
173,"Dothan, AL",43846,WDHN,21,DT,105," 451,525 ",6886,112905,"$101,614,500 ","$76,210,875 ","$40,645,800 "
173,"Dothan, AL",4152,WTVY,36,DT,127," 965,550 ",11074,181580,"$163,422,000 ","$122,566,500 ","$65,368,800 "
174,"Lake Charles, LA",59500,KFAM-CD,14,DC,47," 252,105 ",3442,56444,"$50,799,600 ","$38,099,700 ","$20,319,840 "
174,"Lake Charles, LA",38587,KLTL-TV,20,DT,68," 423,574 ",5367,88003,"$79,202,700 ","$59,402,025 ","$31,681,080 "
174,"Lake Charles, LA",13994,KPLC,7,DT,117," 1,399,627 ",12797,209835,"$113,310,900 ","$66,098,025 ",NA
174,"Lake Charles, LA",35852,KVHP,30,DT,70," 742,232 ",7208,118195,"$106,375,500 ","$79,781,625 ","$42,550,200 "
175,"Elmira, NY",71508,WENY-TV,36,DT,120," 411,240 ",7025,115191,"$103,671,900 ","$77,753,925 ","$41,468,760 "
175,"Elmira, NY",60653,WETM-TV,18,DT,136," 601,708 ",9046,148334,"$133,500,600 ","$100,125,450 ","$53,400,240 "
175,"Elmira, NY",62219,WYDC,48,DT,66," 258,517 ",4131,67732,"$60,958,800 ","$45,719,100 ","$24,383,520 "
176,"Jackson, TN",65204,WBBJ-TV,43,DT,106," 657,652 ",8349,136908,"$123,217,200 ","$92,412,900 ","$49,286,880 "
176,"Jackson, TN",68519,WJKT,39,DT,105," 661,647 ",8335,136674,"$123,006,600 ","$92,254,950 ","$49,202,640 "
176,"Jackson, TN",71645,WLJT-DT,47,DT,100," 422,292 ",6498,106558,"$95,902,200 ","$71,926,650 ","$38,360,880 "
177,"Watertown, NY",62137,WNPI-DT,23,DT,166," 161,843 ",5183,84992,"$76,492,800 ","$57,369,600 ","$30,597,120 "
177,"Watertown, NY",168478,WNYF-CD,35,DC,79," 128,382 ",3185,52221,"$46,998,900 ","$35,249,175 ","$18,799,560 "
177,"Watertown, NY",62136,WPBS-DT,41,DT,155," 228,865 ",5956,97664,"$87,897,600 ","$65,923,200 ","$35,159,040 "
177,"Watertown, NY",16744,WWNY-CD,18,DC,84," 85,254 ",2676,43881,"$39,492,900 ","$29,619,675 ","$15,797,160 "
177,"Watertown, NY",68851,WWNY-TV,7,DT,89," 299,043 ",5159,84594,"$45,680,760 ","$26,647,110 ",NA
177,"Watertown, NY",16747,WWTI,21,DT,134," 189,140 ",5034,82551,"$74,295,900 ","$55,721,925 ","$29,718,360 "
178,"Harrisonburg, VA",57908,WAZH-CD,14,DC,129," 479,897 ",7868,129017,"$116,115,300 ","$87,086,475 ","$46,446,120 "
178,"Harrisonburg, VA",4688,WHSV-TV,49,DT,126," 560,879 ",8407,137848,"$124,063,200 ","$93,047,400 ","$49,625,280 "
178,"Harrisonburg, VA",190915,WSVF-CD,43,DC,60," 297,170 ",4223,69240,"$62,316,000 ","$46,737,000 ","$24,926,400 "
178,"Harrisonburg, VA",60111,WVPT,11,DT,114," 767,027 ",9351,153333,"$82,799,820 ","$48,299,895 ",NA
178,"Harrisonburg, VA",66378,WVPY,21,DT,134," 1,543,879 ",14383,235851,"$212,265,900 ","$159,199,425 ","$84,906,360 "
179,"Alexandria, LA",51598,KALB-TV,35,DT,109," 921,116 ",10020,164305,"$147,874,500 ","$110,905,875 ","$59,149,800 "
179,"Alexandria, LA",16940,KBCA,41,DT,80," 460,842 ",6072,99564,"$89,607,600 ","$67,205,700 ","$35,843,040 "
179,"Alexandria, LA",52907,KLAX-TV,31,DT,93," 363,700 ",5816,95366,"$85,829,400 ","$64,372,050 ","$34,331,760 "
179,"Alexandria, LA",38590,KLPA-TV,26,DT,83," 410,805 ",5839,95749,"$86,174,100 ","$64,630,575 ","$34,469,640 "
179,"Alexandria, LA",16539,WNTZ-TV,49,DT,88," 334,600 ",5426,88978,"$80,080,200 ","$60,060,150 ","$32,032,080 "
180,"Marquette, MI",76001,WBKP,5,DT,21," 55,331 ",1078,17676,"$3,977,100 ",NA,NA
180,"Marquette, MI",59281,WBUP,10,DT,34," 80,674 ",1656,27157,"$14,664,780 ","$8,554,455 ",NA
180,"Marquette, MI",15498,WDHS,8,DT,63," 181,687 ",3383,55477,"$29,957,580 ","$17,475,255 ",NA
180,"Marquette, MI",9630,WJMN-TV,48,DT,47," 153,263 ",2684,44010,Not Needed,Not Needed,Not Needed
180,"Marquette, MI",21259,WLUC-TV,35,DT,43," 85,300 ",1915,31404,Not Needed,Not Needed,Not Needed
180,"Marquette, MI",4318,WNMU,13,DT,44," 177,475 ",2794,45822,"$24,743,880 ","$14,433,930 ",NA
180,"Marquette, MI",81448,WZMQ,19,DT,35," 72,945 ",1598,26201,Not Needed,Not Needed,Not Needed
181,"Jonesboro, AR",13988,KAIT,8,DT,94," 834,283 ",8856,145211,"$78,413,940 ","$45,741,465 ",NA
181,"Jonesboro, AR",2769,KTEJ,20,DT,70," 416,483 ",5399,88537,"$79,683,300 ","$59,762,475 ","$31,873,320 "
181,"Jonesboro, AR",2784,KVTJ-DT,48,DT,83," 1,465,789 ",11030,180865,"$162,778,500 ","$122,083,875 ","$65,111,400 "
182,"Bowling Green, KY",4692,WBKO,13,DT,144," 846,236 ",11039,181012,"$97,746,480 ","$57,018,780 ",NA
182,"Bowling Green, KY",34177,WKGB-TV,48,DT,91," 382,902 ",5903,96793,"$87,113,700 ","$65,335,275 ","$34,845,480 "
182,"Bowling Green, KY",71861,WKYU-TV,18,DT,121," 406,448 ",7013,114994,"$103,494,600 ","$77,620,950 ","$41,397,840 "
182,"Bowling Green, KY",61217,WNKY,16,DT,96," 370,802 ",5966,97833,"$88,049,700 ","$66,037,275 ","$35,219,880 "
183,"Charlottesville, VA",47705,WAHU-CD,40,DC,97," 274,302 ",5158,84582,"$76,123,800 ","$57,092,850 ","$30,449,520 "
183,"Charlottesville, VA",363,WCAV,19,DT,104," 711,792 ",8604,141082,"$126,973,800 ","$95,230,350 ","$50,789,520 "
183,"Charlottesville, VA",9990,WHTJ,46,DT,100," 463,674 ",6809,111657,"$100,491,300 ","$75,368,475 ","$40,196,520 "
183,"Charlottesville, VA",70309,WVIR-TV,32,DT,149," 1,768,002 ",16231,266142,"$239,527,800 ","$179,645,850 ","$95,811,120 "
184,"Laredo, TX",32177,KETF-CD,31,DC,12," 248,921 ",1728,28340,Not Needed,Not Needed,Not Needed
184,"Laredo, TX",10061,KGNS-TV,8,DT,24," 255,033 ",2474,40568,"$21,906,720 ","$12,778,920 ",NA
184,"Laredo, TX",51479,KLDO-TV,19,DT,11," 250,832 ",1661,27237,Not Needed,Not Needed,Not Needed
184,"Laredo, TX",33078,KVTV,13,DT,8," 254,883 ",1428,23415,Not Needed,Not Needed,Not Needed
184,"Laredo, TX",11699,KXOF-CD,27,DC,10," 248,668 ",1577,25858,Not Needed,Not Needed,Not Needed
185,"Grand Junction-Montrose, CO",31597,KFQX,15,DT,7," 163,637 ",1070,17550,Not Needed,Not Needed,Not Needed
185,"Grand Junction-Montrose, CO",52593,KGBY,7,DT,14," 218,603 ",1749,28686,Not Needed,Not Needed,Not Needed
185,"Grand Junction-Montrose, CO",71948,KGJT-CD,27,DC,6," 143,478 ",928,15214,Not Needed,Not Needed,Not Needed
185,"Grand Junction-Montrose, CO",24766,KKCO,12,DT,9," 172,602 ",1246,20437,Not Needed,Not Needed,Not Needed
185,"Grand Junction-Montrose, CO",70596,KREX-TV,2,DT,8," 150,821 ",1098,18012,Not Needed,Not Needed,Not Needed
185,"Grand Junction-Montrose, CO",70579,KREY-TV,13,DT,7," 65,417 ",677,11096,Not Needed,Not Needed,Not Needed
185,"Grand Junction-Montrose, CO",14042,KRMJ,18,DT,6," 159,511 ",978,16042,Not Needed,Not Needed,Not Needed
186,"Butte-Bozeman, MT",33756,KBZK,13,DT,17," 105,946 ",1342,22006,Not Needed,Not Needed,Not Needed
186,"Butte-Bozeman, MT",18083,KDBZ-CD,42,DC,14," 88,195 ",1111,18221,Not Needed,Not Needed,Not Needed
186,"Butte-Bozeman, MT",18066,KTVM-TV,6,DT,37," 232,210 ",2931,48064,"$10,814,400 ",NA,NA
186,"Butte-Bozeman, MT",43567,KUSM-TV,8,DT,17," 106,196 ",1344,22032,Not Needed,Not Needed,Not Needed
186,"Butte-Bozeman, MT",14674,KWYB,19,DT,21," 69,602 ",1209,19824,Not Needed,Not Needed,Not Needed
186,"Butte-Bozeman, MT",35959,KXLF-TV,5,DT,24," 215,174 ",2272,37263,Not Needed,Not Needed,Not Needed
187,"Lafayette, IN",73204,WLFI-TV,11,DT,151," 1,790,598 ",16443,269629,"$145,599,660 ","$84,933,135 ",NA
188,"Lima, OH",37503,WLIO,8,DT,162," 962,788 ",12489,204787,"$110,584,980 ","$64,507,905 ",NA
188,"Lima, OH",68549,WOHL-CD,35,DC,86," 276,923 ",4880,80022,"$72,019,800 ","$54,014,850 ","$28,807,920 "
188,"Lima, OH",1222,WTLW,44,DT,148," 637,154 ",9711,159233,"$143,309,700 ","$107,482,275 ","$57,323,880 "
189,"Meridian, MS",24314,WGBC,31,DT,96," 247,362 ",4873,79906,"$71,915,400 ","$53,936,550 ","$28,766,160 "
189,"Meridian, MS",43169,WMAW-TV,44,DT,118," 718,509 ",9208,150986,"$135,887,400 ","$101,915,550 ","$54,354,960 "
189,"Meridian, MS",73255,WMDN,24,DT,109," 277,867 ",5503,90242,"$81,217,800 ","$60,913,350 ","$32,487,120 "
189,"Meridian, MS",4686,WTOK-TV,11,DT,96," 393,331 ",6145,100761,"$54,410,940 ","$31,739,715 ",NA
190,"Bend, OR",35464,KFXO-LD,39,DC,10," 156,846 ",1252,20536,Not Needed,Not Needed,Not Needed
190,"Bend, OR",50588,KOAB-TV,11,DT,23," 203,233 ",2162,35452,Not Needed,Not Needed,Not Needed
190,"Bend, OR",166534,KOHD,18,DT,16," 195,917 ",1771,29032,Not Needed,Not Needed,Not Needed
190,"Bend, OR",55907,KTVZ,21,DT,15," 198,558 ",1726,28299,Not Needed,Not Needed,Not Needed
191,"Great Falls, MT",34412,KFBB-TV,8,DT,18," 91,960 ",1287,21097,Not Needed,Not Needed,Not Needed
191,"Great Falls, MT",35567,KRTV,7,DT,13," 90,824 ",1087,17818,Not Needed,Not Needed,Not Needed
191,"Great Falls, MT",13792,KTGF,45,DT,13," 80,451 ",1023,16769,Not Needed,Not Needed,Not Needed
191,"Great Falls, MT",169028,KUGF,21,DT,13," 86,102 ",1058,17348,Not Needed,Not Needed,Not Needed
192,"Greenwood-Greenville, MS",43203,WABG-TV,32,DT,88," 389,802 ",5857,96038,"$86,434,200 ","$64,825,650 ","$34,573,680 "
192,"Greenwood-Greenville, MS",43176,WMAO-TV,25,DT,103," 354,899 ",6046,99140,"$89,226,000 ","$66,919,500 ","$35,690,400 "
192,"Greenwood-Greenville, MS",25236,WXVT,15,DT,78," 270,089 ",4590,75263,"$67,736,700 ","$50,802,525 ","$27,094,680 "
193,"Twin Falls, ID",62427,KIPT,22,DT,26," 170,429 ",2105,34517,Not Needed,Not Needed,Not Needed
193,"Twin Falls, ID",35200,KMVT,11,DT,19," 176,348 ",1830,30015,Not Needed,Not Needed,Not Needed
193,"Twin Falls, ID",1255,KXTF,34,DT,17," 121,383 ",1436,23555,Not Needed,Not Needed,Not Needed
194,"Parkersburg, WV",4685,WTAP-TV,49,DT,120," 444,879 ",7307,119809,"$107,828,100 ","$80,871,075 ","$43,131,240 "
195,"Eureka, CA",8263,KAEF-TV,22,DT,6," 127,023 ",873,14315,Not Needed,Not Needed,Not Needed
195,"Eureka, CA",58618,KBVU,28,DT,8," 125,041 ",1000,16400,Not Needed,Not Needed,Not Needed
195,"Eureka, CA",55435,KEET,11,DT,10," 160,574 ",1267,20779,Not Needed,Not Needed,Not Needed
195,"Eureka, CA",53382,KIEM-TV,3,DT,9," 160,947 ",1204,19735,"$4,440,375 ",NA,NA
195,"Eureka, CA",42640,KVIQ,17,DT,6," 126,807 ",872,14303,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",10036,KCWC-DT,8,DT,5," 39,253 ",443,7264,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",68713,KCWY-DT,12,DT,5," 79,414 ",630,10333,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",74256,KFNB,20,DT,5," 79,844 ",632,10361,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",21613,KFNE,10,DT,7," 54,390 ",617,10118,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",21612,KFNR,9,DT,0," 10,650 ",103,1692,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",63177,KGWC-TV,14,DT,5," 80,004 ",632,10371,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",63162,KGWL-TV,7,DT,5," 36,965 ",430,7050,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",63170,KGWR-TV,13,DT,2," 50,955 ",319,5235,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",82575,KPTW,8,DT,5," 79,915 ",632,10365,Not Needed,Not Needed,Not Needed
196,"Casper-Riverton, WY",18286,KTWO-TV,17,DT,5," 79,891 ",632,10364,Not Needed,Not Needed,Not Needed
197,"Cheyenne, WY-Scottsbluff, NE",17683,KDUH-TV,7,DT,33," 93,531 ",1757,28808,"$15,556,320 ","$9,074,520 ",NA
197,"Cheyenne, WY-Scottsbluff, NE",63166,KGWN-TV,30,DT,37," 440,312 ",4036,66185,"$59,566,500 ","$44,674,875 ","$23,826,600 "
197,"Cheyenne, WY-Scottsbluff, NE",40250,KLWY,27,DT,64," 537,998 ",5868,96219,"$86,597,100 ","$64,947,825 ","$34,638,840 "
197,"Cheyenne, WY-Scottsbluff, NE",63182,KSTF,29,DT,16," 51,117 ",904,14829,Not Needed,Not Needed,Not Needed
198,"San Angelo, TX",58560,KIDY,19,DT,15," 116,592 ",1322,21685,Not Needed,Not Needed,Not Needed
198,"San Angelo, TX",31114,KLST,11,DT,35," 167,980 ",2425,39760,"$21,470,400 ","$12,524,400 ",NA
198,"San Angelo, TX",307,KSAN-TV,16,DT,24," 135,015 ",1800,29517,Not Needed,Not Needed,Not Needed
199,"Mankato, MN",68853,KEYC-TV,12,DT,77," 521,268 ",6335,103886,"$56,098,440 ","$32,724,090 ",NA
200,"Ottumwa, IA-Kirksville, MO",21251,KTVO,33,DT,48," 148,651 ",2671,43801,"$39,420,900 ","$29,565,675 ","$15,768,360 "
200,"Ottumwa, IA-Kirksville, MO",53820,KYOU-TV,15,DT,77," 634,956 ",6992,114656,"$103,190,400 ","$77,392,800 ","$41,276,160 "
201,"St. Joseph, MO",20427,KQTV,7,DT,79," 1,356,956 ",10354,169776,"$91,679,040 ","$53,479,440 ",NA
201,"St. Joseph, MO",999,KTAJ-TV,21,DT,60," 2,343,217 ",11857,194429,"$174,986,100 ","$131,239,575 ","$69,994,440 "
